date,latitude,longitude,township,timezone,summary,precipProbability,precipIntensity,precipAccumulation,windSpeed,icon,windBearing,windGust,temperatureMin,temperatureMax
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
2025-05-10,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A stray a.m. t-storm; cloudy,0.47,0.16,0.16,8.1,thunderstorm,219,16.1,79,88
2025-05-11,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.6,0.09,0.09,6.9,rain,195,19.6,75,88
2025-05-12,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Cloudy, a couple of t-storms",0.72,0.23,0.23,6.9,thunderstorm,134,17.3,76,89
2025-05-13,16.4847,97.6258,Mawlamyine,Asia/Rangoon,A bit of afternoon rain,0.75,0.21,0.21,6.9,rain,183,20.7,76,88
2025-05-14,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Rather cloudy, afternoon rain",0.9,0.6,0.6,5.8,rain,201,17.3,75,83
2025-05-15,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Rain at times,0.67,0.58,0.58,6.9,rain,163,21.9,73,84
2025-05-16,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Periods of rain and a t-storm,0.68,0.6,0.6,4.6,rain,166,13.8,77,84
2025-05-17,16.4847,97.6258,Mawlamyine,Asia/Rangoon,"Morning t-storms, then rain",0.78,0.42,0.42,6.9,thunderstorm,165,25.3,76,86
2025-05-18,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.14,0.14,8.1,rain,173,25.3,75,87
2025-05-09,16.4847,97.6258,Mawlamyine,Asia/Rangoon,Showery this afternoon,1.0,0.32,0.32,4.6,thunderstorm,197,16.1,80,94
