date,latitude,longitude,township,timezone,summary,precipProbability,precipIntensity,precipAccumulation,windSpeed,icon,windBearing,windGust,temperatureMin,temperatureMax
2025-05-19,16.144,94.7594,Labutta,Asia/Rangoon,Periods of rain,0.91,0.76,0.76,6.9,rain,179,20.7,80,89
2025-05-20,16.144,94.7594,Labutta,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.47,0.47,8.1,rain,223,21.9,80,91
2025-05-21,16.144,94.7594,Labutta,Asia/Rangoon,A little afternoon rain,0.61,0.25,0.25,5.8,rain,161,17.3,81,90
2025-05-22,16.144,94.7594,Labutta,Asia/Rangoon,Periods of rain and a t-storm,0.66,0.93,0.93,5.8,rain,180,19.6,80,91
2025-05-23,16.144,94.7594,Labutta,Asia/Rangoon,Rain and a thunderstorm,0.7,0.47,0.47,4.6,rain,178,19.6,82,90
2025-05-24,16.144,94.7594,Labutta,Asia/Rangoon,Rain,0.75,0.34,0.34,6.9,rain,189,19.6,80,89
2025-05-15,15.8282,94.8085,Labutta,Asia/Rangoon,Cloudy with rain tapering off,1.0,0.87,0.87,10.4,rain,145,20.7,77,84
2025-05-16,15.8282,94.8085,Labutta,Asia/Rangoon,Occasional rain,0.96,0.73,0.73,11.5,rain,203,26.5,79,84
2025-05-17,15.8282,94.8085,Labutta,Asia/Rangoon,Occasional rain,0.91,0.3,0.3,9.2,rain,190,25.3,80,88
2025-05-18,15.8282,94.8085,Labutta,Asia/Rangoon,"A.M. rain; otherwise, cloudy",0.85,0.43,0.43,5.8,rain,131,17.3,81,85
2025-05-19,15.8282,94.8085,Labutta,Asia/Rangoon,Periods of rain,0.91,0.35,0.35,6.9,rain,191,21.9,82,86
2025-05-20,15.8282,94.8085,Labutta,Asia/Rangoon,Rain and a thunderstorm,0.65,0.36,0.36,8.1,rain,219,17.3,81,87
2025-05-21,15.8282,94.8085,Labutta,Asia/Rangoon,Rain and a thunderstorm,0.65,0.27,0.27,6.9,rain,182,17.3,82,89
2025-05-22,15.8282,94.8085,Labutta,Asia/Rangoon,"Mostly cloudy, afternoon rain",0.74,0.19,0.19,9.2,rain,203,19.6,81,90
2025-05-23,15.8282,94.8085,Labutta,Asia/Rangoon,Occasional rain and a t-storm,0.55,0.11,0.11,8.1,rain,214,23.0,83,89
2025-05-24,15.8282,94.8085,Labutta,Asia/Rangoon,Periods of rain,0.6,0.22,0.22,8.1,rain,189,20.7,81,88
2025-05-15,17.6009,95.1751,Lemyethna,Asia/Rangoon,Rain this afternoon,0.9,0.19,0.19,8.1,thunderstorm,118,18.4,74,84
2025-05-16,17.6009,95.1751,Lemyethna,Asia/Rangoon,Periods of rain,0.97,0.41,0.41,8.1,rain,142,20.7,75,83
2025-05-17,17.6009,95.1751,Lemyethna,Asia/Rangoon,Periods of rain,0.97,0.78,0.78,6.9,rain,133,18.4,76,85
2025-05-18,17.6009,95.1751,Lemyethna,Asia/Rangoon,Periods of rain,0.91,0.26,0.26,5.8,rain,134,19.6,76,86
2025-05-19,17.6009,95.1751,Lemyethna,Asia/Rangoon,Periods of rain,0.95,0.75,0.75,6.9,rain,190,21.9,77,89
2025-05-20,17.6009,95.1751,Lemyethna,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,6.9,rain,229,17.3,78,95
2025-05-21,17.6009,95.1751,Lemyethna,Asia/Rangoon,Periods of rain,0.62,0.3,0.3,3.5,rain,171,13.8,79,92
2025-05-22,17.6009,95.1751,Lemyethna,Asia/Rangoon,Afternoon rain,0.73,0.32,0.32,4.6,rain,175,16.1,78,91
2025-05-23,17.6009,95.1751,Lemyethna,Asia/Rangoon,Periods of rain,0.63,0.37,0.37,4.6,rain,200,16.1,79,90
2025-05-24,17.6009,95.1751,Lemyethna,Asia/Rangoon,Rain,0.75,0.53,0.53,4.6,rain,185,13.8,77,90
2025-05-15,16.7305,95.6484,Maubin,Asia/Rangoon,Rain,1.0,0.82,0.82,8.1,rain,137,17.3,75,84
2025-05-16,16.7305,95.6484,Maubin,Asia/Rangoon,Occasional rain,0.95,0.57,0.57,10.4,rain,156,20.7,76,84
2025-05-17,16.7305,95.6484,Maubin,Asia/Rangoon,Occasional rain,0.97,0.74,0.74,6.9,rain,164,19.6,77,87
2025-05-18,16.7305,95.6484,Maubin,Asia/Rangoon,A little morning rain; cloudy,0.6,0.06,0.06,6.9,rain,153,19.6,77,89
2025-05-19,16.7305,95.6484,Maubin,Asia/Rangoon,A morning thunderstorm or two,0.91,0.74,0.74,6.9,thunderstorm,174,21.9,78,90
2025-05-20,16.7305,95.6484,Maubin,Asia/Rangoon,Periods of rain,0.73,0.79,0.79,6.9,rain,214,17.3,78,92
2025-05-21,16.7305,95.6484,Maubin,Asia/Rangoon,Periods of rain,0.7,0.67,0.67,3.5,rain,169,13.8,79,89
2025-05-22,16.7305,95.6484,Maubin,Asia/Rangoon,"Rather cloudy, afternoon rain",0.75,0.63,0.63,3.5,rain,168,15.0,78,90
2025-05-23,16.7305,95.6484,Maubin,Asia/Rangoon,Periods of rain,0.71,0.73,0.73,3.5,rain,180,10.4,80,89
2025-05-24,16.7305,95.6484,Maubin,Asia/Rangoon,Rain,0.75,0.58,0.58,4.6,rain,161,13.8,77,88
2025-05-15,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,"Morning t-storms, then rain",1.0,1.15,1.15,8.1,thunderstorm,130,17.3,75,84
2025-05-16,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Occasional rain,0.93,0.45,0.45,10.4,rain,180,21.9,76,85
2025-05-17,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Occasional rain,0.91,0.4,0.4,8.1,rain,170,20.7,78,88
2025-05-18,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Cloudy with a little rain,0.81,0.11,0.11,6.9,rain,137,19.6,78,87
2025-05-19,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Afternoon rain,0.84,0.36,0.36,6.9,rain,191,21.9,79,90
2025-05-20,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Periods of rain,0.62,0.37,0.37,6.9,rain,216,16.1,79,93
2025-05-21,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Rain and a thunderstorm,0.67,0.56,0.56,4.6,rain,146,13.8,80,91
2025-05-22,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Rain and a thunderstorm,0.68,1.05,1.05,3.5,rain,170,15.0,79,90
2025-05-23,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,4.6,rain,188,16.1,80,90
2025-05-24,16.3786,95.2608,Mawlamyinegyun,Asia/Rangoon,Rain,0.75,0.34,0.34,4.6,rain,187,12.7,79,88
2025-05-15,18.0925,95.2681,Myanaung,Asia/Rangoon,Rain,1.0,0.26,0.26,9.2,rain,128,20.7,73,84
2025-05-16,18.0925,95.2681,Myanaung,Asia/Rangoon,Occasional rain,0.96,0.56,0.56,9.2,rain,124,24.2,75,82
2025-05-17,18.0925,95.2681,Myanaung,Asia/Rangoon,Occasional rain,0.91,0.43,0.43,6.9,rain,156,18.4,75,83
2025-05-18,18.0925,95.2681,Myanaung,Asia/Rangoon,Cloudy and becoming rainy,0.92,0.39,0.39,8.1,rain,177,19.6,76,87
2025-05-19,18.0925,95.2681,Myanaung,Asia/Rangoon,Periods of rain,0.91,0.35,0.35,6.9,rain,201,15.0,77,89
2025-05-20,18.0925,95.2681,Myanaung,Asia/Rangoon,A little afternoon rain,0.6,0.14,0.14,8.1,rain,207,19.6,78,96
2025-05-21,18.0925,95.2681,Myanaung,Asia/Rangoon,Some rain and a thunderstorm,0.58,0.44,0.44,5.8,rain,178,15.0,80,94
2025-05-22,18.0925,95.2681,Myanaung,Asia/Rangoon,Occasional afternoon rain,0.56,0.06,0.06,6.9,rain,177,19.6,79,93
2025-05-23,18.0925,95.2681,Myanaung,Asia/Rangoon,Periods of rain,0.6,0.22,0.22,6.9,rain,185,17.3,79,92
2025-05-24,18.0925,95.2681,Myanaung,Asia/Rangoon,Periods of rain,0.61,0.28,0.28,4.6,rain,176,12.7,78,92
2025-05-15,18.2142,95.3811,Myanaung,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.27,0.27,11.5,thunderstorm,140,25.3,74,87
2025-05-16,18.2142,95.3811,Myanaung,Asia/Rangoon,Occasional rain,0.97,0.75,0.75,10.4,rain,118,21.9,75,83
2025-05-17,18.2142,95.3811,Myanaung,Asia/Rangoon,Occasional afternoon rain,0.78,0.34,0.34,9.2,rain,154,24.2,76,86
2025-05-18,18.2142,95.3811,Myanaung,Asia/Rangoon,"Mostly cloudy, a little rain",0.81,0.1,0.1,10.4,rain,173,23.0,76,88
2025-05-19,18.2142,95.3811,Myanaung,Asia/Rangoon,A little afternoon rain,0.73,0.54,0.54,8.1,rain,187,18.4,78,90
2025-05-20,18.2142,95.3811,Myanaung,Asia/Rangoon,Warm with periods of rain,0.6,0.23,0.23,8.1,rain,193,17.3,79,98
2025-05-21,18.2142,95.3811,Myanaung,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.08,0.08,6.9,rain,169,17.3,81,96
2025-05-22,18.2142,95.3811,Myanaung,Asia/Rangoon,A touch of afternoon rain,0.57,0.08,0.08,6.9,rain,168,18.4,80,95
2025-05-23,18.2142,95.3811,Myanaung,Asia/Rangoon,Afternoon rain,0.72,0.3,0.3,6.9,rain,179,17.3,81,95
2025-05-24,18.2142,95.3811,Myanaung,Asia/Rangoon,Periods of rain,0.62,0.23,0.23,5.8,rain,170,17.3,79,94
2025-05-15,18.2863,95.3196,Myanaung,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.27,0.27,11.5,thunderstorm,140,25.3,74,87
2025-05-16,18.2863,95.3196,Myanaung,Asia/Rangoon,Occasional rain,0.97,0.75,0.75,10.4,rain,118,21.9,75,83
2025-05-17,18.2863,95.3196,Myanaung,Asia/Rangoon,Occasional afternoon rain,0.78,0.34,0.34,9.2,rain,154,24.2,76,86
2025-05-18,18.2863,95.3196,Myanaung,Asia/Rangoon,"Mostly cloudy, a little rain",0.81,0.1,0.1,10.4,rain,173,23.0,76,88
2025-05-19,18.2863,95.3196,Myanaung,Asia/Rangoon,A little afternoon rain,0.73,0.54,0.54,8.1,rain,187,18.4,78,90
2025-05-20,18.2863,95.3196,Myanaung,Asia/Rangoon,Warm with periods of rain,0.6,0.23,0.23,8.1,rain,193,17.3,79,98
2025-05-21,18.2863,95.3196,Myanaung,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.08,0.08,6.9,rain,169,17.3,81,96
2025-05-22,18.2863,95.3196,Myanaung,Asia/Rangoon,A touch of afternoon rain,0.57,0.08,0.08,6.9,rain,168,18.4,80,95
2025-05-23,18.2863,95.3196,Myanaung,Asia/Rangoon,Afternoon rain,0.72,0.3,0.3,6.9,rain,179,17.3,81,95
2025-05-24,18.2863,95.3196,Myanaung,Asia/Rangoon,Periods of rain,0.62,0.23,0.23,5.8,rain,170,17.3,79,94
2025-05-15,16.5997,94.9288,Myaungmya,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.34,0.34,6.9,thunderstorm,103,19.6,74,86
2025-05-16,16.5997,94.9288,Myaungmya,Asia/Rangoon,Occasional rain,0.97,0.7,0.7,9.2,rain,179,25.3,75,85
2025-05-17,16.5997,94.9288,Myaungmya,Asia/Rangoon,Periods of rain,0.97,0.73,0.73,6.9,rain,174,23.0,78,88
2025-05-18,16.5997,94.9288,Myaungmya,Asia/Rangoon,A little afternoon rain,0.63,0.13,0.13,6.9,rain,148,20.7,77,87
2025-05-19,16.5997,94.9288,Myaungmya,Asia/Rangoon,Periods of rain,0.97,1.2,1.2,6.9,rain,188,20.7,77,87
2025-05-20,16.5997,94.9288,Myaungmya,Asia/Rangoon,Periods of rain,0.7,0.88,0.88,6.9,rain,222,15.0,79,93
2025-05-21,16.5997,94.9288,Myaungmya,Asia/Rangoon,Periods of rain,0.61,0.31,0.31,4.6,rain,158,12.7,80,91
2025-05-22,16.5997,94.9288,Myaungmya,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.67,0.67,4.6,rain,179,15.0,79,90
2025-05-23,16.5997,94.9288,Myaungmya,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.41,0.41,5.8,rain,181,20.7,81,90
2025-05-24,16.5997,94.9288,Myaungmya,Asia/Rangoon,Rain,0.75,0.56,0.56,4.6,rain,184,13.8,79,90
2025-05-15,16.0177,94.3462,Ngapudaw,Asia/Rangoon,Rain,1.0,0.85,0.85,9.2,rain,119,20.7,82,86
2025-05-16,16.0177,94.3462,Ngapudaw,Asia/Rangoon,Occasional rain,0.97,0.92,0.92,11.5,rain,207,24.2,82,86
2025-05-17,16.0177,94.3462,Ngapudaw,Asia/Rangoon,Occasional rain,0.97,0.72,0.72,9.2,rain,198,25.3,82,88
2025-05-18,16.0177,94.3462,Ngapudaw,Asia/Rangoon,"A.M. rain; otherwise, cloudy",0.7,0.13,0.13,8.1,rain,45,19.6,83,88
2025-05-19,16.0177,94.3462,Ngapudaw,Asia/Rangoon,Periods of rain,0.94,0.94,0.94,8.1,rain,182,20.7,84,91
2025-05-20,16.0177,94.3462,Ngapudaw,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.25,0.25,8.1,rain,216,16.1,82,91
2025-05-21,16.0177,94.3462,Ngapudaw,Asia/Rangoon,A little afternoon rain,0.64,0.18,0.18,9.2,rain,199,18.4,82,89
2025-05-22,16.0177,94.3462,Ngapudaw,Asia/Rangoon,Afternoon rain,0.85,0.68,0.68,9.2,rain,203,20.7,83,90
2025-05-23,16.0177,94.3462,Ngapudaw,Asia/Rangoon,A morning thunderstorm or two,0.59,0.21,0.21,13.8,thunderstorm,210,28.8,82,89
2025-05-24,16.0177,94.3462,Ngapudaw,Asia/Rangoon,Periods of rain,0.6,0.18,0.18,9.2,rain,189,23.0,82,89
2025-05-15,16.541,94.6943,Ngapudaw,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.34,0.34,6.9,thunderstorm,103,19.6,74,86
2025-05-16,16.541,94.6943,Ngapudaw,Asia/Rangoon,Occasional rain,0.97,0.7,0.7,9.2,rain,179,25.3,75,85
2025-05-17,16.541,94.6943,Ngapudaw,Asia/Rangoon,Periods of rain,0.97,0.73,0.73,6.9,rain,174,23.0,78,88
2025-05-18,16.541,94.6943,Ngapudaw,Asia/Rangoon,A little afternoon rain,0.63,0.13,0.13,6.9,rain,148,20.7,77,87
2025-05-19,16.541,94.6943,Ngapudaw,Asia/Rangoon,Periods of rain,0.97,1.2,1.2,6.9,rain,188,20.7,77,87
2025-05-20,16.541,94.6943,Ngapudaw,Asia/Rangoon,Periods of rain,0.7,0.88,0.88,6.9,rain,222,15.0,79,93
2025-05-21,16.541,94.6943,Ngapudaw,Asia/Rangoon,Periods of rain,0.61,0.31,0.31,4.6,rain,158,12.7,80,91
2025-05-22,16.541,94.6943,Ngapudaw,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.67,0.67,4.6,rain,179,15.0,79,90
2025-05-23,16.541,94.6943,Ngapudaw,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.41,0.41,5.8,rain,181,20.7,81,90
2025-05-24,16.541,94.6943,Ngapudaw,Asia/Rangoon,Rain,0.75,0.56,0.56,4.6,rain,184,13.8,79,90
2025-05-15,16.523,94.3019,Ngapudaw,Asia/Rangoon,"Brief a.m. showers, then rain",0.96,0.55,0.55,9.2,rain,108,18.4,82,88
2025-05-16,16.523,94.3019,Ngapudaw,Asia/Rangoon,Rain; breezy in the afternoon,0.96,0.81,0.81,13.8,rain,197,26.5,81,86
2025-05-17,16.523,94.3019,Ngapudaw,Asia/Rangoon,A little afternoon rain,0.72,0.52,0.52,10.4,rain,190,24.2,82,86
2025-05-18,16.523,94.3019,Ngapudaw,Asia/Rangoon,Cloudy with a bit of rain,0.72,0.09,0.09,8.1,rain,142,20.7,83,88
2025-05-19,16.523,94.3019,Ngapudaw,Asia/Rangoon,A bit of afternoon rain,0.9,0.89,0.89,6.9,rain,178,20.7,84,90
2025-05-20,16.523,94.3019,Ngapudaw,Asia/Rangoon,Occasional rain and a t-storm,0.61,0.51,0.51,9.2,rain,221,21.9,81,94
2025-05-21,16.523,94.3019,Ngapudaw,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.41,0.41,9.2,rain,203,19.6,82,90
2025-05-22,16.523,94.3019,Ngapudaw,Asia/Rangoon,Periods of rain,0.74,1.16,1.16,8.1,rain,205,26.5,81,91
2025-05-23,16.523,94.3019,Ngapudaw,Asia/Rangoon,A bit of afternoon rain,0.62,0.14,0.14,10.4,rain,208,24.2,83,90
2025-05-24,16.523,94.3019,Ngapudaw,Asia/Rangoon,Periods of rain,0.69,0.65,0.65,9.2,rain,177,20.7,81,91
2025-05-15,17.0507,95.6323,Nyaungdon,Asia/Rangoon,"Morning t-storms, then rain",1.0,0.2,0.2,10.4,thunderstorm,108,17.3,74,84
2025-05-16,17.0507,95.6323,Nyaungdon,Asia/Rangoon,Occasional rain,0.98,0.84,0.84,10.4,rain,148,27.6,75,85
2025-05-17,17.0507,95.6323,Nyaungdon,Asia/Rangoon,Occasional rain,0.91,0.34,0.34,6.9,rain,130,19.6,77,87
2025-05-18,17.0507,95.6323,Nyaungdon,Asia/Rangoon,A bit of afternoon rain,0.64,0.1,0.1,8.1,rain,147,19.6,77,87
2025-05-19,17.0507,95.6323,Nyaungdon,Asia/Rangoon,Periods of rain,0.96,1.12,1.12,6.9,rain,188,21.9,77,90
2025-05-20,17.0507,95.6323,Nyaungdon,Asia/Rangoon,Periods of rain,0.74,0.61,0.61,6.9,rain,222,20.7,78,94
2025-05-21,17.0507,95.6323,Nyaungdon,Asia/Rangoon,Periods of rain,0.61,0.31,0.31,4.6,rain,158,15.0,80,91
2025-05-22,17.0507,95.6323,Nyaungdon,Asia/Rangoon,Rain in the afternoon,0.75,0.6,0.6,4.6,rain,172,13.8,79,92
2025-05-23,17.0507,95.6323,Nyaungdon,Asia/Rangoon,Periods of rain,0.71,1.07,1.07,4.6,rain,177,12.7,80,91
2025-05-24,17.0507,95.6323,Nyaungdon,Asia/Rangoon,Rain,0.75,0.3,0.3,4.6,rain,162,16.1,77,90
2025-05-15,16.9831,95.4665,Pantanaw,Asia/Rangoon,"Morning t-storms, then rain",1.0,0.2,0.2,10.4,thunderstorm,108,17.3,74,84
2025-05-16,16.9831,95.4665,Pantanaw,Asia/Rangoon,Occasional rain,0.98,0.84,0.84,10.4,rain,148,27.6,75,85
2025-05-17,16.9831,95.4665,Pantanaw,Asia/Rangoon,Occasional rain,0.91,0.34,0.34,6.9,rain,130,19.6,77,87
2025-05-18,16.9831,95.4665,Pantanaw,Asia/Rangoon,A bit of afternoon rain,0.64,0.1,0.1,8.1,rain,147,19.6,77,87
2025-05-19,16.9831,95.4665,Pantanaw,Asia/Rangoon,Periods of rain,0.96,1.12,1.12,6.9,rain,188,21.9,77,90
2025-05-20,16.9831,95.4665,Pantanaw,Asia/Rangoon,Periods of rain,0.74,0.61,0.61,6.9,rain,222,20.7,78,94
2025-05-21,16.9831,95.4665,Pantanaw,Asia/Rangoon,Periods of rain,0.61,0.31,0.31,4.6,rain,158,15.0,80,91
2025-05-22,16.9831,95.4665,Pantanaw,Asia/Rangoon,Rain in the afternoon,0.75,0.6,0.6,4.6,rain,172,13.8,79,92
2025-05-23,16.9831,95.4665,Pantanaw,Asia/Rangoon,Periods of rain,0.71,1.07,1.07,4.6,rain,177,12.7,80,91
2025-05-24,16.9831,95.4665,Pantanaw,Asia/Rangoon,Rain,0.75,0.3,0.3,4.6,rain,162,16.1,77,90
2025-05-15,16.9605,94.4445,Pathein,Asia/Rangoon,Rain at times this afternoon,0.9,0.18,0.18,8.1,thunderstorm,107,19.6,74,85
2025-05-16,16.9605,94.4445,Pathein,Asia/Rangoon,Rain at times,0.96,0.67,0.67,6.9,rain,168,24.2,76,83
2025-05-17,16.9605,94.4445,Pathein,Asia/Rangoon,Occasional rain,0.95,0.65,0.65,6.9,rain,162,20.7,78,86
2025-05-18,16.9605,94.4445,Pathein,Asia/Rangoon,Periods of rain,0.91,0.37,0.37,6.9,rain,139,18.4,78,85
2025-05-19,16.9605,94.4445,Pathein,Asia/Rangoon,Periods of rain,0.92,0.58,0.58,5.8,rain,188,17.3,79,88
2025-05-20,16.9605,94.4445,Pathein,Asia/Rangoon,Periods of rain,0.75,1.37,1.37,6.9,rain,233,23.0,80,90
2025-05-21,16.9605,94.4445,Pathein,Asia/Rangoon,Periods of rain,0.6,0.26,0.26,5.8,rain,196,18.4,81,90
2025-05-22,16.9605,94.4445,Pathein,Asia/Rangoon,Periods of rain,0.64,0.54,0.54,6.9,rain,196,24.2,80,91
2025-05-23,16.9605,94.4445,Pathein,Asia/Rangoon,Rain and a thunderstorm,0.69,0.35,0.35,6.9,thunderstorm,203,20.7,82,90
2025-05-24,16.9605,94.4445,Pathein,Asia/Rangoon,Rain,0.76,0.64,0.64,4.6,rain,183,16.1,80,89
2025-05-15,16.8658,94.3879,Pathein,Asia/Rangoon,Rain at times this afternoon,0.9,0.18,0.18,8.1,thunderstorm,107,19.6,74,85
2025-05-16,16.8658,94.3879,Pathein,Asia/Rangoon,Rain at times,0.96,0.67,0.67,6.9,rain,168,24.2,76,83
2025-05-17,16.8658,94.3879,Pathein,Asia/Rangoon,Occasional rain,0.95,0.65,0.65,6.9,rain,162,20.7,78,86
2025-05-18,16.8658,94.3879,Pathein,Asia/Rangoon,Periods of rain,0.91,0.37,0.37,6.9,rain,139,18.4,78,85
2025-05-19,16.8658,94.3879,Pathein,Asia/Rangoon,Periods of rain,0.92,0.58,0.58,5.8,rain,188,17.3,79,88
2025-05-20,16.8658,94.3879,Pathein,Asia/Rangoon,Periods of rain,0.75,1.37,1.37,6.9,rain,233,23.0,80,90
2025-05-21,16.8658,94.3879,Pathein,Asia/Rangoon,Periods of rain,0.6,0.26,0.26,5.8,rain,196,18.4,81,90
2025-05-22,16.8658,94.3879,Pathein,Asia/Rangoon,Periods of rain,0.64,0.54,0.54,6.9,rain,196,24.2,80,91
2025-05-23,16.8658,94.3879,Pathein,Asia/Rangoon,Rain and a thunderstorm,0.69,0.35,0.35,6.9,thunderstorm,203,20.7,82,90
2025-05-24,16.8658,94.3879,Pathein,Asia/Rangoon,Rain,0.76,0.64,0.64,4.6,rain,183,16.1,80,89
2025-05-15,16.7801,94.7335,Pathein,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.34,0.34,6.9,thunderstorm,103,19.6,74,86
2025-05-16,16.7801,94.7335,Pathein,Asia/Rangoon,Occasional rain,0.97,0.7,0.7,9.2,rain,179,25.3,75,85
2025-05-17,16.7801,94.7335,Pathein,Asia/Rangoon,Periods of rain,0.97,0.73,0.73,6.9,rain,174,23.0,78,88
2025-05-18,16.7801,94.7335,Pathein,Asia/Rangoon,A little afternoon rain,0.63,0.13,0.13,6.9,rain,148,20.7,77,87
2025-05-19,16.7801,94.7335,Pathein,Asia/Rangoon,Periods of rain,0.97,1.2,1.2,6.9,rain,188,20.7,77,87
2025-05-20,16.7801,94.7335,Pathein,Asia/Rangoon,Periods of rain,0.7,0.88,0.88,6.9,rain,222,15.0,79,93
2025-05-21,16.7801,94.7335,Pathein,Asia/Rangoon,Periods of rain,0.61,0.31,0.31,4.6,rain,158,12.7,80,91
2025-05-22,16.7801,94.7335,Pathein,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.67,0.67,4.6,rain,179,15.0,79,90
2025-05-23,16.7801,94.7335,Pathein,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.41,0.41,5.8,rain,181,20.7,81,90
2025-05-24,16.7801,94.7335,Pathein,Asia/Rangoon,Rain,0.75,0.56,0.56,4.6,rain,184,13.8,79,90
2025-05-15,17.0778,94.4599,Pathein,Asia/Rangoon,Rain at times this afternoon,0.9,0.18,0.18,8.1,thunderstorm,107,19.6,74,85
2025-05-16,17.0778,94.4599,Pathein,Asia/Rangoon,Rain at times,0.96,0.67,0.67,6.9,rain,168,24.2,76,83
2025-05-17,17.0778,94.4599,Pathein,Asia/Rangoon,Occasional rain,0.95,0.65,0.65,6.9,rain,162,20.7,78,86
2025-05-18,17.0778,94.4599,Pathein,Asia/Rangoon,Periods of rain,0.91,0.37,0.37,6.9,rain,139,18.4,78,85
2025-05-19,17.0778,94.4599,Pathein,Asia/Rangoon,Periods of rain,0.92,0.58,0.58,5.8,rain,188,17.3,79,88
2025-05-20,17.0778,94.4599,Pathein,Asia/Rangoon,Periods of rain,0.75,1.37,1.37,6.9,rain,233,23.0,80,90
2025-05-21,17.0778,94.4599,Pathein,Asia/Rangoon,Periods of rain,0.6,0.26,0.26,5.8,rain,196,18.4,81,90
2025-05-22,17.0778,94.4599,Pathein,Asia/Rangoon,Periods of rain,0.64,0.54,0.54,6.9,rain,196,24.2,80,91
2025-05-23,17.0778,94.4599,Pathein,Asia/Rangoon,Rain and a thunderstorm,0.69,0.35,0.35,6.9,thunderstorm,203,20.7,82,90
2025-05-24,17.0778,94.4599,Pathein,Asia/Rangoon,Rain,0.76,0.64,0.64,4.6,rain,183,16.1,80,89
2025-05-15,15.8011,95.289,Pyapon,Asia/Rangoon,"Rain, a thunderstorm",1.0,1.53,1.53,10.4,rain,162,21.9,76,83
2025-05-16,15.8011,95.289,Pyapon,Asia/Rangoon,Occasional rain,0.94,0.55,0.55,10.4,rain,193,23.0,78,84
2025-05-17,15.8011,95.289,Pyapon,Asia/Rangoon,"Mostly cloudy, a little rain",0.83,0.26,0.26,8.1,rain,188,21.9,80,87
2025-05-18,15.8011,95.289,Pyapon,Asia/Rangoon,"A.M. rain; otherwise, cloudy",0.9,0.51,0.51,4.6,rain,165,17.3,80,87
2025-05-19,15.8011,95.289,Pyapon,Asia/Rangoon,Periods of rain,0.92,0.61,0.61,5.8,rain,222,17.3,81,87
2025-05-20,15.8011,95.289,Pyapon,Asia/Rangoon,"Mostly cloudy, a little rain",0.58,0.23,0.23,6.9,rain,224,18.4,80,86
2025-05-21,15.8011,95.289,Pyapon,Asia/Rangoon,"Mostly cloudy, a little rain",0.55,0.1,0.1,5.8,rain,194,17.3,82,88
2025-05-22,15.8011,95.289,Pyapon,Asia/Rangoon,Afternoon rain,0.75,0.41,0.41,8.1,rain,203,20.7,81,87
2025-05-23,15.8011,95.289,Pyapon,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.24,0.24,6.9,rain,213,21.9,82,88
2025-05-24,15.8011,95.289,Pyapon,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.26,0.26,8.1,rain,200,20.7,81,88
2025-05-15,16.2929,95.6804,Pyapon,Asia/Rangoon,Rain and a thunderstorm,1.0,1.36,1.36,8.1,rain,157,19.6,76,83
2025-05-16,16.2929,95.6804,Pyapon,Asia/Rangoon,Occasional rain,0.93,0.48,0.48,10.4,rain,176,21.9,76,84
2025-05-17,16.2929,95.6804,Pyapon,Asia/Rangoon,Cloudy with a little rain,0.86,0.38,0.38,8.1,rain,188,24.2,78,87
2025-05-18,16.2929,95.6804,Pyapon,Asia/Rangoon,Periods of rain,0.91,0.36,0.36,5.8,rain,150,18.4,78,88
2025-05-19,16.2929,95.6804,Pyapon,Asia/Rangoon,Rain in the afternoon,0.82,0.56,0.56,6.9,rain,176,19.6,78,88
2025-05-20,16.2929,95.6804,Pyapon,Asia/Rangoon,Periods of rain,0.62,0.4,0.4,6.9,rain,203,16.1,79,91
2025-05-21,16.2929,95.6804,Pyapon,Asia/Rangoon,Periods of rain,0.6,0.18,0.18,3.5,rain,170,17.3,80,90
2025-05-22,16.2929,95.6804,Pyapon,Asia/Rangoon,Rain in the afternoon,0.71,0.25,0.25,4.6,rain,169,16.1,79,91
