date,latitude,longitude,temperature_instant_°C,precipitation_mm,predictability_percent,temperature_min_°C,temperature_max_°C,temperature_mean_°C,sealevelpressure_min_hPa,sealevelpressure_max_hPa,sealevelpressure_mean_hPa,windspeed_min_ms-1,windspeed_max_ms-1,windspeed_mean_ms-1,humiditygreater90_hours_percent,convective_precipitation_percent,relativehumidity_min_percent,relativehumidity_max_percent,relativehumidity_mean_percent,winddirection_degree,precipitation_probability_percent,uvindex,rainspot,predictability_class
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.8962,16.8962,26.81,12.6,49,26.34,32.49,28.72,1004,1007,1005,1.21,3.08,2.02,0.33,12.6,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.8962,16.8962,25.87,13.1,52,25.46,28.97,26.97,1006,1009,1007,1.26,3.6,2.13,0.21,13.1,80,98,90,135,68,5,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.8962,16.8962,25.61,5.2,54,25.04,30.79,27.52,1005,1009,1007,0.97,4.46,2.46,0.33,5.2,72,100,89,135,68,10,3333333233333323333322223323232323332323233333323,3.0
2025-05-18,16.8962,16.8962,26.05,8.5,54,25.5,32.23,28.12,1005,1009,1007,1.16,3.7,2.24,0.38,8.5,67,100,87,135,81,11,3333333333333333333333333333333333333333333333233,3.0
2025-05-19,16.8962,16.8962,26.2,16.4,45,25.47,32.15,28.13,1005,1008,1006,0.72,2.93,1.74,0.54,16.4,69,100,88,180,82,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.8962,16.8962,26.31,15.6,47,25.57,32.89,28.65,1003,1007,1005,0.84,3.23,1.88,0.33,15.6,64,100,86,135,82,10,3333333333333333333333333333333333333333333333333,3.0
2025-05-21,16.8962,16.8962,26.94,17.5,44,26.37,32.3,28.63,1003,1007,1005,1.37,3.34,2.38,0.29,17.5,68,98,86,180,82,12,3333333333333333333333333333333333333333333333333,3.0
